NM_MUNICIPIO;NR_ZONA;CD_CARGO;NM_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;QT_VOTOS_NOMINAIS
MUCAJAÍ;6;13;XAIRA DO NASCIMENTO FIGUEIREDO;XAIRA FIGUEIREDO;77;SOLIDARIEDADE;Solidariedade;64
MUCAJAÍ;6;13;LAUDOMIRO DA CONCEIÇÃO;DR LAUDOMIRO;77;SOLIDARIEDADE;Solidariedade;1
MUCAJAÍ;6;13;MIRIÃ MEL CARDOSO DA SILVA;MEL CARDOSO;77;SOLIDARIEDADE;Solidariedade;27
MUCAJAÍ;6;13;CRISTIANO GARCIA DE MELO;CRISTIANO LINO;77;SOLIDARIEDADE;Solidariedade;148
MUCAJAÍ;6;13;SIRLEY MELO BARROS;SIRLEY;77;SOLIDARIEDADE;Solidariedade;209
MUCAJAÍ;6;13;VALTENI NUNES DE ALMEIDA;PROF. VALTENI;77;SOLIDARIEDADE;Solidariedade;174
MUCAJAÍ;6;13;ANDREA AZEVEDO PACHECO;ANDREA DO MONTE SINAI;77;SOLIDARIEDADE;Solidariedade;136
CAROEBE;4;13;MARLENE DA SILVA PINTO;MARLENE DA SETE;12;PDT;Partido Democrático Trabalhista;16
CAROEBE;4;13;LEANDRO BENICIO DE FREITAS;LEANDRO DO PAULÃO;12;PDT;Partido Democrático Trabalhista;124
CAROEBE;4;13;JOSIEL DA CONCEIÇÃO;JOSIEL DA NOITE;12;PDT;Partido Democrático Trabalhista;4
CAROEBE;4;13;EVANDRO BAÍA DO CARMO;EVANDRO BAÍA;12;PDT;Partido Democrático Trabalhista;298
CAROEBE;4;13;RENATA ALVES VIEIRA;RENATA DO HOSPITAL;12;PDT;Partido Democrático Trabalhista;44
BOA VISTA;1;13;GRACINARA DA SILVA TEIXEIRA;PROFESSORA GRACINARA;55;PSD;Partido Social Democrático;325
BOA VISTA;5;13;GRACINARA DA SILVA TEIXEIRA;PROFESSORA GRACINARA;55;PSD;Partido Social Democrático;55
BOA VISTA;5;13;IVAN SILVA;IVAN SILVA;55;PSD;Partido Social Democrático;601
BOA VISTA;1;13;IVAN SILVA;IVAN SILVA;55;PSD;Partido Social Democrático;575
BOA VISTA;1;13;DAIANE SUELEN DO NASCIMENTO ASSUNÇÃO;DAIANE DO POVÃO;55;PSD;Partido Social Democrático;7
BOA VISTA;5;13;DAIANE SUELEN DO NASCIMENTO ASSUNÇÃO;DAIANE DO POVÃO;55;PSD;Partido Social Democrático;13
BOA VISTA;1;13;JEFFERSON DIAS DE ARAÚJO;MESTRE BIRIBA;55;PSD;Partido Social Democrático;70
BOA VISTA;5;13;JEFFERSON DIAS DE ARAÚJO;MESTRE BIRIBA;55;PSD;Partido Social Democrático;23
BOA VISTA;1;13;JUCILEIDE ALVES LOPES;LEIDE ALVES;55;PSD;Partido Social Democrático;159
BOA VISTA;5;13;JUCILEIDE ALVES LOPES;LEIDE ALVES;55;PSD;Partido Social Democrático;94
BOA VISTA;5;13;MASAMU EDA;MASAMU;55;PSD;Partido Social Democrático;23
BOA VISTA;1;13;MASAMU EDA;MASAMU;55;PSD;Partido Social Democrático;86
BOA VISTA;5;13;LUZINETE RIBEIRO DA SILVA SANTOS;MISSIONÁRIA LUZINETE;55;PSD;Partido Social Democrático;157
BOA VISTA;1;13;LUZINETE RIBEIRO DA SILVA SANTOS;MISSIONÁRIA LUZINETE;55;PSD;Partido Social Democrático;108
BOA VISTA;5;13;ELIENE DE OLIVEIRA MOTA;ELIENE PINHO;55;PSD;Partido Social Democrático;38
BOA VISTA;1;13;ELIENE DE OLIVEIRA MOTA;ELIENE PINHO;55;PSD;Partido Social Democrático;11
BOA VISTA;1;13;QUÊNIA DA SILVA MOTA;QUÊNIA MOTA;55;PSD;Partido Social Democrático;59
BOA VISTA;5;13;QUÊNIA DA SILVA MOTA;QUÊNIA MOTA;55;PSD;Partido Social Democrático;17
BOA VISTA;5;13;JOSÉ MARIA MONTEIRO DE SOUZA JÚNIOR;JÚNIOR FRATELLE;55;PSD;Partido Social Democrático;113
BOA VISTA;1;13;JOSÉ MARIA MONTEIRO DE SOUZA JÚNIOR;JÚNIOR FRATELLE;55;PSD;Partido Social Democrático;162
CANTÁ;5;13;SIDIOMAR JORGE DE OLIVEIRA BARRETO;BOLINHA;10;REPUBLICANOS;REPUBLICANOS;254
CAROEBE;4;13;JENARIO CANDIDO DA SILVA;JENÁRIO CÂNDIDO;10;REPUBLICANOS;REPUBLICANOS;343
CANTÁ;5;13;MAYCON VIANA LIMA;MAYCON DO CHIQUINHO;10;REPUBLICANOS;REPUBLICANOS;665
PACARAIMA;7;13;TERTULIANO ALVES DA PAIXAO NETO;TECO PAIXÃO;10;REPUBLICANOS;REPUBLICANOS;545
PACARAIMA;7;13;FRANCISCO SOUSA MELO;MELO;10;REPUBLICANOS;REPUBLICANOS;597
AMAJARI;7;13;IVONILDO SILVA DE SOUZA;CHINA DO AMAJARÍ;10;REPUBLICANOS;REPUBLICANOS;279
AMAJARI;7;13;WILLIAM FELIX DA SILVA;WILLIAM FELIX;10;REPUBLICANOS;REPUBLICANOS;309
IRACEMA;6;13;GIDALIAS DA SILVA ASSIS;GIDALIAS;10;REPUBLICANOS;REPUBLICANOS;354
IRACEMA;6;13;EDMAR DE SOUZA BRAGA;EDMAR;10;REPUBLICANOS;REPUBLICANOS;296
NORMANDIA;5;13;ANIBAL BRUNO DA SILVA ARAUJO;ANIBAL;10;REPUBLICANOS;REPUBLICANOS;442
NORMANDIA;5;13;EDUARDO VICTOR DE LIMA ROSAS;EDUARDO ARONA;10;REPUBLICANOS;REPUBLICANOS;385
SÃO JOÃO DA BALIZA;4;13;SERGIO BERNARDINO DOS SANTOS;PROFESSOR SERGIO BERNADINO;10;REPUBLICANOS;REPUBLICANOS;234
SÃO JOÃO DA BALIZA;4;13;CLAUDIA RAIANA MENDES DA SILVA;CLÁUDIA RAIANNA;10;REPUBLICANOS;REPUBLICANOS;262
CANTÁ;5;13;CLIDEAN DE LIMA SOUSA;CLIDEAN LIMA;15;MDB;Movimento Democrático Brasileiro;60
CANTÁ;5;13;ANDRECIO CARLOS ARAUJO LIMA;ANDRECIO LIMA;15;MDB;Movimento Democrático Brasileiro;7
CANTÁ;5;13;AMANDA MARIA REIS DA SILVA;AMANDA REIS;15;MDB;Movimento Democrático Brasileiro;11
CANTÁ;5;13;ANA CAROLINE MACHADO GAMA;CAROL GAMA;15;MDB;Movimento Democrático Brasileiro;163
CANTÁ;5;13;DAVID PATRICIO DA SILVA;DAVID SILVA;15;MDB;Movimento Democrático Brasileiro;170
CANTÁ;5;13;IEDA CUNHA DE FREITAS;IEDA CUNHA;15;MDB;Movimento Democrático Brasileiro;16
CANTÁ;5;13;JOSIEL DA SILVA PEREIRA;PROF JOSIEL DA MALACACHETA;15;MDB;Movimento Democrático Brasileiro;77
CANTÁ;5;13;EDINILSO BATISTA DA CRUZ;DINO DA 11 ;15;MDB;Movimento Democrático Brasileiro;34
CANTÁ;5;13;ANTONIA PAULA ANDRADE SOARES;PAULA DO JATOBÁ ;15;MDB;Movimento Democrático Brasileiro;115
NORMANDIA;5;13;CLODOALDO PAULINO;PROF CLODOALDO;55;PSD;Partido Social Democrático;294
NORMANDIA;5;13;RENAN COSTA MACÊDO;RENAN COSTA MACÊDO;55;PSD;Partido Social Democrático;316
NORMANDIA;5;13;MARCELINA DE SOUZA;MARCELINA SOUZA;55;PSD;Partido Social Democrático;5
NORMANDIA;5;13;ROSÂNGELA SANTOS DA SILVA;ROSA;55;PSD;Partido Social Democrático;14
ALTO ALEGRE;3;13;NILSON SOUZA DOS SANTOS;NILSON BEIJINHA ;20;PODE;Podemos;342
CANTÁ;5;13;ESDRAS DOS SANTOS GUIMARAES;DEDA GUIMARAES;11;PP;PROGRESSISTAS;500
IRACEMA;6;13;MARIA FRANCIVALDA LEMOS FERREIRA;VALDA LEMOS;45;PSDB;Partido da Social Democracia Brasileira;184
SÃO LUIZ;4;13;JOÃO CARLOS ANTONIO DOS SANTOS;JOÃO MECANICO;22;PL;Partido Liberal;157
SÃO JOÃO DA BALIZA;4;13;ANTONIO DOS SANTOS SILVA;TOINHO MAIA;11;PP;PROGRESSISTAS;268
SÃO JOÃO DA BALIZA;4;13;MARIA RITA DOS SANTOS SILVA;LILI;11;PP;PROGRESSISTAS;230
PACARAIMA;7;13;LEANDRO RODRIGUES OLIVEIRA DA SILVA;LEANDRO DO SURUMU;11;PP;PROGRESSISTAS;543
PACARAIMA;7;13;LEANDRO DO NASCIMENTO DA SILVA;LEANDRO SILVA;11;PP;PROGRESSISTAS;401
MUCAJAÍ;6;13;JOHN RAYRO FONTES CRUZ;JOHN RAYRO;77;SOLIDARIEDADE;Solidariedade;404
IRACEMA;6;13;ELYZARDA BYANCA FIGUEIRA DE CARVALHO;BYANCA DO MACHADO;11;PP;PROGRESSISTAS;273
SÃO JOÃO DA BALIZA;4;13;DANIEL OLIVEIRA DE SOUZA JUNIOR;DANIEL JÚNIOR;10;REPUBLICANOS;REPUBLICANOS;172
SÃO JOÃO DA BALIZA;4;13;ELIEZEL DE SOUZA COSTA;PROFESSOR MARÇAL;10;REPUBLICANOS;REPUBLICANOS;178
SÃO JOÃO DA BALIZA;4;13;ELTON PEREIRA DA SILVA;ELTON PEREIRA;10;REPUBLICANOS;REPUBLICANOS;85
SÃO JOÃO DA BALIZA;4;13;MARILENE PEREIRA DIAS;MARI DIAS DA RADIO;10;REPUBLICANOS;REPUBLICANOS;15
SÃO JOÃO DA BALIZA;4;13;FERNANDO DE SOUSA;FERNANDO;10;REPUBLICANOS;REPUBLICANOS;161
SÃO JOÃO DA BALIZA;4;13;ISANGELA MORENO DA SILVA MORAES;ISANGELA MORENO;10;REPUBLICANOS;REPUBLICANOS;3
SÃO JOÃO DA BALIZA;4;13;JOSIMAR LIMA DA CONCEIÇÃO;MOTOZINHO;10;REPUBLICANOS;REPUBLICANOS;147
CARACARAÍ;2;13;CÍCERO BALDUINO GALVINO;PROFESSOR GALVINO;12;PDT;Partido Democrático Trabalhista;69
CARACARAÍ;2;13;CLAUDINEA DOS SANTOS SILVA;CLAUDYNHA;12;PDT;Partido Democrático Trabalhista;57
CARACARAÍ;2;13;EVALDO SOUZA BARROS;EVALDO BARROS ARANHA;12;PDT;Partido Democrático Trabalhista;42
CARACARAÍ;2;13;ANTONIO RAIMUNDO SOUSA SILVA;PANTURRILHA;12;PDT;Partido Democrático Trabalhista;25
CARACARAÍ;2;13;KELRENDARLEN ALEXANDRE VIRGINIO;KELREN;12;PDT;Partido Democrático Trabalhista;95
CARACARAÍ;2;13;VALDEMAR JANUÁRIO DOS SANTOS JÚNIOR;SANTOS JÚNIOR;12;PDT;Partido Democrático Trabalhista;363
CARACARAÍ;2;13;LEONORA MARQUES DA SILVA;LEONORA;12;PDT;Partido Democrático Trabalhista;11
CARACARAÍ;2;13;CLAUDIA ESTELA FERREIRA;CLAUDIA ESTELA;12;PDT;Partido Democrático Trabalhista;22
CARACARAÍ;2;13;NICOLAS RICHARD BARROSO SILVA;NICOLAS RICHARD;12;PDT;Partido Democrático Trabalhista;42
MUCAJAÍ;6;13;ANTÔNIO SILVA LIMA;COBRA DO SAMAUMA;12;PDT;Partido Democrático Trabalhista;247
MUCAJAÍ;6;13;JOÃO MONTEIRO BARBOSA NETO;JOÃO NETO;12;PDT;Partido Democrático Trabalhista;130
MUCAJAÍ;6;13;JOSÉ MONTEIRO DA CUNHA;PATRÍCIO DA PESCA;12;PDT;Partido Democrático Trabalhista;135
MUCAJAÍ;6;13;JOSIMAR DA SILVA E SILVA;JOSIMAR SILVA;12;PDT;Partido Democrático Trabalhista;212
MUCAJAÍ;6;13;ELIESIO SOUSA DE SOUSA;ELIESIO MARANHENSE;12;PDT;Partido Democrático Trabalhista;251
MUCAJAÍ;6;13;ELIEZO BRAZIL CESAR DA SILVA;INSPETOR BRAZIL;12;PDT;Partido Democrático Trabalhista;57
MUCAJAÍ;6;13;ROSIMEIRE FERREIRA DE OLIVEIRA;MEIRE DO APIAÚ;12;PDT;Partido Democrático Trabalhista;23
MUCAJAÍ;6;13;LUZENILDA RODRIGUES DO NASCIMENTO;PRETA RODRIGUES;12;PDT;Partido Democrático Trabalhista;158
MUCAJAÍ;6;13;FERNANDA DANTAS DA SILVA;PROFESSORA FERNANDA DANTAS;12;PDT;Partido Democrático Trabalhista;14
MUCAJAÍ;6;13;MARCOS ALVES DE ARAUJO;SIDINEY;12;PDT;Partido Democrático Trabalhista;155
BOA VISTA;1;13;CICELÂNDIA MARQUES BARROS;CISSA MARQUES;22;PL;Partido Liberal;21
BOA VISTA;5;13;CICELÂNDIA MARQUES BARROS;CISSA MARQUES;22;PL;Partido Liberal;24
BOA VISTA;5;13;ANTONIO ALVES LOIOLA NETO;NETO;22;PL;Partido Liberal;7
BOA VISTA;1;13;ANTONIO ALVES LOIOLA NETO;NETO;22;PL;Partido Liberal;26
BOA VISTA;5;13;LETÍCIA VICTORIA FIEL SOARES DA SILVA;LETÍCIA FIEL;22;PL;Partido Liberal;127
BOA VISTA;1;13;LETÍCIA VICTORIA FIEL SOARES DA SILVA;LETÍCIA FIEL;22;PL;Partido Liberal;221
BOA VISTA;5;13;ANTONIO MARCELO REIS DE SOUZA;MARCELINHO REIS;22;PL;Partido Liberal;28
BOA VISTA;1;13;ANTONIO MARCELO REIS DE SOUZA;MARCELINHO REIS;22;PL;Partido Liberal;71
BOA VISTA;5;13;LUCIA ROSANIA MONTEIRO BEZERRA;LUCIA DA DECORAÇÃO;22;PL;Partido Liberal;13
BOA VISTA;1;13;LUCIA ROSANIA MONTEIRO BEZERRA;LUCIA DA DECORAÇÃO;22;PL;Partido Liberal;20
BOA VISTA;1;13;MIRIAN MOREIRA SILVA;MIRIAN MOREIRA;22;PL;Partido Liberal;85
BOA VISTA;5;13;MIRIAN MOREIRA SILVA;MIRIAN MOREIRA;22;PL;Partido Liberal;128
BOA VISTA;1;13;RAIMUNDO BARBOSA DE OLIVEIRA;RAIMUNDO DAS EMBALAGENS;22;PL;Partido Liberal;78
BOA VISTA;5;13;RAIMUNDO BARBOSA DE OLIVEIRA;RAIMUNDO DAS EMBALAGENS;22;PL;Partido Liberal;71
BOA VISTA;5;13;FABRÍCIO DE FREITAS LIMA ROCHA;DR. FABRÍCIO ROCHA;22;PL;Partido Liberal;125
BOA VISTA;1;13;FABRÍCIO DE FREITAS LIMA ROCHA;DR. FABRÍCIO ROCHA;22;PL;Partido Liberal;193
BOA VISTA;1;13;MIGUEL CRISTIANO GONÇALVES PAULICHI;MIGUEL DA SUPRANET;22;PL;Partido Liberal;53
BOA VISTA;5;13;MIGUEL CRISTIANO GONÇALVES PAULICHI;MIGUEL DA SUPRANET;22;PL;Partido Liberal;52
BOA VISTA;1;13;FABIO MARCELO SILVANO;MARCELÃO;22;PL;Partido Liberal;193
BOA VISTA;5;13;FABIO MARCELO SILVANO;MARCELÃO;22;PL;Partido Liberal;101
BOA VISTA;5;13;LEIDIANE SPINDOLA DO NASCIMENTO;LEIDIVIVI;22;PL;Partido Liberal;73
BOA VISTA;1;13;LEIDIANE SPINDOLA DO NASCIMENTO;LEIDIVIVI;22;PL;Partido Liberal;36
BOA VISTA;5;13;MARILIA DEBORA ARAUJO DE ALMEIDA;MARILIA;22;PL;Partido Liberal;23
BOA VISTA;1;13;MARILIA DEBORA ARAUJO DE ALMEIDA;MARILIA;22;PL;Partido Liberal;66
BOA VISTA;1;13;ALDIRLAN COSTA DOS SANTOS;LEÃO BRANCO;22;PL;Partido Liberal;15
BOA VISTA;5;13;ALDIRLAN COSTA DOS SANTOS;LEÃO BRANCO;22;PL;Partido Liberal;23
BOA VISTA;1;13;VÉLTON QUINCOZES POLETO;SUBTENENTE VÉLTON;22;PL;Partido Liberal;1114
BOA VISTA;5;13;VÉLTON QUINCOZES POLETO;SUBTENENTE VÉLTON;22;PL;Partido Liberal;822
SÃO LUIZ;4;13;FAGNER DE MATOS GOMES;FAGUINHO;11;PP;PROGRESSISTAS;323
CARACARAÍ;2;11;GILDEONE ROQUE MELO;GILDEONE ROQUE;30;NOVO;Partido Novo;116
BONFIM;5;13;FRANCISCO KLEYSON DOS SANTOS;JÚNIOR DO TABOCA;11;PP;PROGRESSISTAS;31
BONFIM;5;13;IRLEY WAILAN RIBEIRO BRANDÃO;IRLEY BRANDÃO;11;PP;PROGRESSISTAS;48
BONFIM;5;13;JÂNIO UCHÔA E SILVA;JÂNIO UCHÔA;11;PP;PROGRESSISTAS;21
BONFIM;5;13;MARCIELE FARIAS DOS SANTOS;MÁRCIA FARIAS;11;PP;PROGRESSISTAS;12
BONFIM;5;13;HAMILTON DA SILVA;CABOCO CORAJOSO;11;PP;PROGRESSISTAS;176
BONFIM;5;13;MÁRCIO RICARDO DA SILVA ANTONY;PASTOR MÁRCIO ANTONY;11;PP;PROGRESSISTAS;53
BONFIM;5;13;JEARLENE SILVA;PROFESSORA JEARLENE;11;PP;PROGRESSISTAS;51
BONFIM;5;13;CARLOS MAURICIO PREREIRA DE BRITO;MAURICIO MECÂNICO;11;PP;PROGRESSISTAS;85
BONFIM;5;13;MARIA LUZINEIDE MATOS MARQUES;IRMÃ NEIDE;11;PP;PROGRESSISTAS;236
BONFIM;5;11;ANTÔNIO JOSE BEZERRA DOS SANTOS;ANTÔNIO BEZERRA;12;PDT;Partido Democrático Trabalhista;818
NORMANDIA;5;13;ROSANY OLIVEIRA RAPOSO;ROSANY RAPOSO;11;PP;PROGRESSISTAS;53
NORMANDIA;5;13;GELSON MAGNO JANUÁRIO;TIO GELSON;11;PP;PROGRESSISTAS;171
NORMANDIA;5;13;JONAS DE SOUZA MARCOLINO;TUXAUA JONAS MARCOLINO;11;PP;PROGRESSISTAS;204
NORMANDIA;5;13;SARA DA SILVA VERAS;SARA VERAS;11;PP;PROGRESSISTAS;226
BOA VISTA;1;13;KATIANE PORTO CÂNDIDO;KEYTIANE CÂNDIDO;55;PSD;Partido Social Democrático;20
BOA VISTA;5;13;KATIANE PORTO CÂNDIDO;KEYTIANE CÂNDIDO;55;PSD;Partido Social Democrático;7
BOA VISTA;1;13;RAFAEL PINHEIRO PEREIRA;RAFAEL DA PESCA;55;PSD;Partido Social Democrático;500
BOA VISTA;5;13;RAFAEL PINHEIRO PEREIRA;RAFAEL DA PESCA;55;PSD;Partido Social Democrático;797
BOA VISTA;5;13;WESLEY CARLOS THOMÉ;DR WESLEY THOMÉ;55;PSD;Partido Social Democrático;171
BOA VISTA;1;13;WESLEY CARLOS THOMÉ;DR WESLEY THOMÉ;55;PSD;Partido Social Democrático;574
BOA VISTA;5;13;JOEL LIMA QUEIROZ;JOEL QUEIROZ;55;PSD;Partido Social Democrático;406
BOA VISTA;1;13;JOEL LIMA QUEIROZ;JOEL QUEIROZ;55;PSD;Partido Social Democrático;164
BOA VISTA;5;13;MAURÍCIO VIEIRA MARTINS;MAURÍCIO MARTINS;55;PSD;Partido Social Democrático;40
BOA VISTA;1;13;MAURÍCIO VIEIRA MARTINS;MAURÍCIO MARTINS;55;PSD;Partido Social Democrático;29
BOA VISTA;1;13;JOSÉ ROMILDO FERREIRA LESSA;JR LESSA DA CASA DO PAI;55;PSD;Partido Social Democrático;800
BOA VISTA;5;13;JOSÉ ROMILDO FERREIRA LESSA;JR LESSA DA CASA DO PAI;55;PSD;Partido Social Democrático;598
BOA VISTA;5;13;HERMELINO WENCESLAU ABADI LISCONO;GAÚCHO DA MOCA;55;PSD;Partido Social Democrático;79
BOA VISTA;1;13;HERMELINO WENCESLAU ABADI LISCONO;GAÚCHO DA MOCA;55;PSD;Partido Social Democrático;96
BOA VISTA;5;13;WILSON DE OLIVEIRA CLEMENTE;WILSON CLEMENTE;55;PSD;Partido Social Democrático;11
BOA VISTA;1;13;WILSON DE OLIVEIRA CLEMENTE;WILSON CLEMENTE;55;PSD;Partido Social Democrático;28
BOA VISTA;5;13;WITILEY SOUZA ROCHA;WITILEY ROCHA;55;PSD;Partido Social Democrático;445
BOA VISTA;1;13;WITILEY SOUZA ROCHA;WITILEY ROCHA;55;PSD;Partido Social Democrático;580
BOA VISTA;5;13;BRUNNA MARTINS DE MELLO;BRUNNA CATARATAS;55;PSD;Partido Social Democrático;432
BOA VISTA;1;13;BRUNNA MARTINS DE MELLO;BRUNNA CATARATAS;55;PSD;Partido Social Democrático;383
